0.4508379217680583,11,0.24138363232606594,0.06448307067896261,6,0.7063376935018011
0.46522222217120257,10,0.6171265288263443,0.341189427222335,16,0.9235354178945465
0.4498581966393351,5,0.14484709543263166,0.5998486862759659,14,0.778650823971168
0.4231828271017959,2,0.24351371774066377,0.20993583585651887,8,0.9267150548057512
0.434498680232025,2,0.9360052990462246,0.36963540091394426,16,0.7609856457895234
0.4766913036486122,7,0.5608730940117927,0.7687254741514418,18,0.9089128498497193
0.4640316803258508,3,0.8597912051857741,0.5617681089935519,14,0.7855981398714498
0.4361332628053925,3,0.4717570179825439,0.8900312325893269,6,0.8659737284448048
0.476545600079355,10,0.7586420095498337,0.6716510076686638,13,0.7384905258141137
0.45261610955137294,5,0.47004460766880557,0.9579725773692102,6,0.8456397198286446
0.4699936527198286,7,0.990108227071226,0.7812349598301427,20,0.8843331549374397
0.46097528931710396,9,0.6729060118238922,0.7212664249871114,20,0.8272034223443683
0.46966555531071924,8,0.711805033513464,0.7024155087579228,11,0.9432807931347409
0.47194389889106797,12,0.8069694890519831,0.825413874753011,11,0.7014183116286867
0.4426491891135223,6,0.5724578014210766,0.9919627440564078,2,0.8889908519870263
0.4794299739733925,9,0.7685175766076212,0.6662624457960431,17,0.8092944466391611
0.4650436707924177,8,0.5268023756210088,0.4941983177695369,17,0.7998389217592823
0.4799175321743395,7,0.7777570963205528,0.8336216004023745,19,0.8282149727538032
0.47945279602684465,9,0.8788337521077709,0.8535490690501923,18,0.8201965649683796
0.4899834273725885,5,0.8896582981517467,0.8854918053319478,19,0.8288233677673583
0.4714015016552384,5,0.9468062468467491,0.9135194284215009,20,0.8418722765353387
0.46832747927680174,6,0.8677638389431539,0.820356483675612,18,0.8192736413766726
0.4893982288641084,7,0.8516311929769759,0.8951726958521108,19,0.8411333423922873
0.46768848444191236,4,0.9804964087586968,0.9918268249418629,15,0.8513273721036096
0.4961908924509748,7,0.8277656735084927,0.8769066483327335,19,0.8667404459310967
0.473060571337107,6,0.8779023953939724,0.9111853984489686,13,0.8675871565145323
0.4744972358181885,4,0.6800319074877657,0.92534628555204,19,0.863802940679925
0.4597588808387735,8,0.8230924742295396,0.7553458847114622,9,0.8359822471072383
0.45548955785925255,6,0.9221493663537316,0.8457522197522485,16,0.889215434135989
0.433986604940544,4,0.7283557097048389,0.9872383102607921,2,0.8042602382760164
0.48363805262975834,7,0.8161801508515684,0.8930997165760179,19,0.8485272738337445
0.48326175832048307,7,0.8239909556264218,0.8751774653356524,19,0.8521107337525551
0.47305833281040544,8,0.9919665931472599,0.9062533332057472,17,0.8349501029746698
0.47140150165523853,5,0.9197950491385278,0.7822645133044465,20,0.8569310567764059
0.4780318967077586,6,0.8252258755255347,0.9348847613078609,15,0.868029122235783
0.4752868629097409,10,0.6443366232071444,0.9992722036106302,18,0.8393697446714826
0.4632102586420071,7,0.7191852538444072,0.8170533573642408,16,0.8784444236560046
0.49711813508921787,7,0.8992024343416859,0.8770022594018503,19,0.9072001176561618
0.4586826874945431,3,0.9032018474539303,0.6207652579089231,15,0.9003175664774741
0.475567376767812,11,0.9615937235164208,0.7235481945173696,17,0.9229255826819701
