0.4007245933875121,11,0.03366722764675291,0.5752319211784291,15,0.9003165542867033
0.40212224571651095,11,0.2163676502702887,0.10956255294337018,5,0.7531496597765356
0.40093904006521924,4,0.1401671479760318,0.35403404237282077,11,0.7540275612994967
0.4117384723935675,12,0.48776005652771387,0.2847285177385876,20,0.750411308323568
0.4099058249049577,3,0.9280155288461602,0.5882043512905293,13,0.8627155190360246
0.4152441872174867,8,0.7351077762579612,0.20998790309628793,5,0.8391025375071598
0.40635121229106,8,0.013158268552000474,0.8151458725573258,11,0.8860554512486218
0.40812821408360256,11,0.8231627772698185,0.7199949871334902,16,0.781964697708587
0.43160744305111864,11,0.7249337793590903,0.4532638121657783,12,0.7936797177533407
0.4046288288803526,3,0.11676311012823427,0.6857194788947542,19,0.7984309953454318
0.388485609887323,7,0.44758685546479127,0.9993035888152177,3,0.8565970398187548
0.411232302741069,7,0.22701780798330043,0.9330905109081075,7,0.8636288657716171
0.4311979904941946,5,0.6560601045690323,0.3489367567021425,12,0.8520404342444424
0.4159980417087542,7,0.5459560798463479,0.5361018010808476,6,0.9269756798445788
0.4129099182424846,4,0.5626262388542058,0.4888446016102926,14,0.817725997657922
0.4266118041539051,7,0.5601120725881914,0.24628192694014653,10,0.7233076281723533
0.4234769777076922,4,0.8274346400921185,0.8069000850366087,7,0.7336409193754375
0.40577928392494284,3,0.1537856273902562,0.48422626225873405,7,0.7130883368031304
0.4263803836818001,3,0.5713568343527974,0.9669572479099995,12,0.7159230573398571
0.4161713823609965,12,0.8399389495037237,0.015861506826518962,10,0.8679316149111
0.41718651382066657,11,0.9398791511527043,0.25302374842749625,18,0.7889967681134261
0.421170024476327,9,0.7307592761909968,0.2418642881857197,16,0.7686966205957899
0.4358971145323827,5,0.3702668095957725,0.2806353487708122,12,0.7626266546899457
0.39170114181165044,5,0.33217705332932873,0.3793595195588306,13,0.7803756615750983
0.4328662441125154,5,0.03727592462024726,0.10757108836711082,19,0.8258028423157866
0.4071315276967111,9,0.01796697974622408,0.04470044767308881,20,0.7503761167455422
0.3887162579901029,2,0.016124217578977404,0.11045048733260165,16,0.8094168635362349
0.4172408862694835,5,0.39485606742957485,0.1485463687847884,19,0.7519805030125818
0.4255168021965315,6,0.27731911672458975,0.14016417325192032,16,0.7013655438542874
0.41468438043885514,9,0.1484431389307482,0.022065513903100353,2,0.7955956487321378
